,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
7529,176669,26-39,male,majority,10-19y,university,upper class,0.5653445977259643,True,before 2015,True,False,10238,13000.0,sedan,0,1,1
7530,939330,26-39,female,majority,0-9y,none,working class,0.0,True,before 2015,False,True,10238,8000.0,sedan,0,0,0
7531,777367,26-39,female,majority,10-19y,none,poverty,0.2467443431126002,False,before 2015,False,False,10238,14000.0,sedan,0,0,0
7532,766499,40-64,female,majority,20-29y,university,upper class,0.3150913735925499,True,before 2015,True,True,32765,8000.0,sedan,0,1,1
7533,787125,16-25,male,majority,0-9y,high school,poverty,0.2988737472015075,True,before 2015,False,True,10238,11000.0,sedan,0,0,0
7534,191160,26-39,female,majority,10-19y,university,poverty,0.3574223756379198,False,before 2015,False,False,10238,13000.0,sports car,0,0,0
7535,861216,65+,male,minority,10-19y,high school,upper class,0.7659449187209201,True,before 2015,True,True,10238,12000.0,sedan,0,1,0
7536,611006,65+,female,majority,20-29y,high school,middle class,0.5575296374004653,True,before 2015,True,True,10238,11000.0,sedan,1,0,2
7537,584251,26-39,male,majority,10-19y,university,middle class,0.5185963629820975,True,before 2015,False,True,10238,11000.0,sedan,2,0,1
7538,59461,26-39,female,majority,10-19y,high school,working class,0.4765569117393476,False,before 2015,False,True,32765,12000.0,sports car,2,0,0
7539,156777,65+,female,majority,0-9y,none,middle class,0.4787607562159499,True,before 2015,False,False,10238,17000.0,sedan,0,0,0
7540,527067,26-39,female,majority,10-19y,high school,middle class,0.5796139767878029,True,before 2015,False,True,10238,11000.0,sedan,0,0,0
7541,827537,26-39,female,minority,0-9y,none,working class,0.5496517545256305,False,before 2015,False,True,32765,12000.0,sedan,0,0,0
7542,908684,26-39,female,majority,10-19y,high school,working class,0.340487271230772,False,before 2015,False,True,32765,10000.0,sedan,1,1,0
7543,740845,16-25,female,majority,0-9y,high school,poverty,0.3257441628940749,False,before 2015,False,False,32765,11000.0,sedan,0,0,0
7544,420721,40-64,male,minority,20-29y,none,middle class,0.4723758873069391,True,before 2015,True,True,10238,10000.0,sports car,4,0,3
7545,232069,26-39,female,majority,10-19y,university,upper class,0.0,False,after 2015,True,True,92101,12000.0,sedan,1,0,0
7546,182414,26-39,female,majority,10-19y,none,poverty,0.2050783981630432,False,before 2015,False,True,10238,12000.0,sedan,3,0,0
7547,698178,16-25,male,majority,0-9y,high school,middle class,0.0,False,before 2015,False,False,10238,15000.0,sedan,0,0,0
7548,647092,16-25,male,majority,0-9y,university,poverty,0.3322138418525682,False,before 2015,False,False,92101,21000.0,sedan,0,0,0
7549,619912,26-39,female,majority,10-19y,university,upper class,0.6201057970476747,True,after 2015,False,True,10238,12000.0,sports car,0,0,0
7550,793826,16-25,female,majority,0-9y,university,working class,0.506784718345531,False,after 2015,False,True,10238,12000.0,sedan,0,0,0
7551,788787,40-64,female,minority,20-29y,none,middle class,0.5132334127423354,True,before 2015,False,True,10238,14000.0,sedan,3,0,2
7552,902302,26-39,male,majority,10-19y,university,middle class,0.5349884671528741,True,before 2015,True,True,10238,10000.0,sedan,2,0,3
7553,930549,26-39,male,majority,0-9y,none,poverty,0.3026918294911012,True,before 2015,True,True,32765,10000.0,sedan,0,0,0
7554,861586,16-25,female,minority,0-9y,high school,middle class,0.5597041766607177,False,before 2015,False,False,92101,16000.0,sedan,0,0,0
7555,731595,65+,male,majority,10-19y,university,upper class,0.6742942378613556,True,after 2015,True,True,32765,6000.0,sedan,2,0,2
7556,790558,26-39,female,majority,10-19y,university,middle class,0.5179824926082389,True,after 2015,True,False,10238,16000.0,sedan,0,0,0
7557,568507,40-64,female,majority,20-29y,university,upper class,0.6790743157695509,True,after 2015,False,True,10238,13000.0,sedan,1,0,3
7558,387039,40-64,female,majority,20-29y,none,upper class,0.8716754519747764,True,after 2015,True,True,10238,13000.0,sedan,0,0,2
7559,47785,26-39,female,minority,10-19y,none,working class,0.4702398425987656,False,before 2015,False,True,32765,13000.0,sedan,2,0,0
7560,3626,40-64,female,majority,20-29y,university,upper class,0.5608185568639399,True,after 2015,True,True,10238,11000.0,sedan,1,0,1
7561,134429,16-25,female,majority,0-9y,none,poverty,0.280709199210687,False,before 2015,True,True,10238,10000.0,sedan,0,0,0
7562,712048,26-39,male,minority,10-19y,high school,middle class,0.5246026119203341,True,before 2015,True,True,32765,6000.0,sedan,5,1,2
7563,22326,16-25,female,majority,0-9y,high school,poverty,0.3696161164331113,False,before 2015,False,False,32765,15000.0,sedan,0,0,0
7564,139099,40-64,female,majority,20-29y,university,middle class,0.5451437806503545,True,before 2015,True,True,10238,14000.0,sedan,2,0,2
7565,21651,26-39,male,majority,10-19y,none,poverty,0.3623503508134301,False,before 2015,False,False,10238,14000.0,sedan,3,0,1
7566,43968,26-39,female,majority,10-19y,none,poverty,0.376447450727611,True,before 2015,True,False,10238,14000.0,sedan,0,0,0
7567,318019,26-39,female,majority,10-19y,high school,middle class,0.5082648586128609,True,before 2015,True,True,10238,8000.0,sedan,1,0,0
7568,739524,26-39,female,majority,0-9y,university,upper class,0.6500288224298764,True,before 2015,False,False,32765,11000.0,sedan,0,0,0
7569,270610,65+,female,majority,30y+,high school,upper class,0.5516940308397089,True,after 2015,False,False,92101,18000.0,sedan,1,0,0
7570,686900,26-39,female,majority,10-19y,university,working class,0.4992473095659585,False,before 2015,False,False,10238,17000.0,sedan,0,0,1
7571,625722,65+,female,majority,30y+,university,upper class,0.6610762676374178,True,after 2015,True,True,10238,9000.0,sedan,7,0,3
7572,849572,26-39,female,majority,0-9y,university,upper class,0.0,True,after 2015,False,False,10238,16000.0,sedan,0,0,0
7573,126139,16-25,female,majority,0-9y,high school,working class,0.5153737310088504,False,before 2015,False,False,10238,16000.0,sedan,0,0,0
7574,860684,65+,male,majority,30y+,university,upper class,0.6541335058481387,False,before 2015,True,True,32765,10000.0,sedan,13,3,4
7575,907988,40-64,female,majority,10-19y,high school,upper class,0.7545042422001754,True,before 2015,True,True,32765,8000.0,sedan,0,0,2
7576,918188,16-25,female,majority,0-9y,university,working class,0.4270894906116969,False,after 2015,False,True,10238,14000.0,sedan,0,0,0
7577,403072,40-64,male,majority,20-29y,none,working class,0.4113950457940554,True,before 2015,False,False,10238,13000.0,sedan,2,1,3
7578,467914,16-25,male,majority,0-9y,none,working class,0.4780304585238096,False,before 2015,False,False,21217,16000.0,sedan,0,0,0
7579,673116,40-64,female,majority,10-19y,high school,upper class,0.5661345272733707,True,before 2015,True,True,10238,9000.0,sedan,0,1,0
7580,824733,65+,female,majority,30y+,university,upper class,0.6374775023150789,True,after 2015,True,True,32765,8000.0,sedan,7,0,1
7581,343671,65+,male,majority,30y+,university,upper class,0.5160063409111967,True,after 2015,True,True,32765,10000.0,sedan,7,1,2
7582,842935,26-39,male,majority,10-19y,none,poverty,0.4252810991974105,False,before 2015,False,True,10238,11000.0,sedan,4,0,4
7583,564302,26-39,female,minority,10-19y,high school,poverty,0.5838207652461093,False,before 2015,True,True,10238,11000.0,sedan,1,0,0
7584,219884,26-39,female,majority,10-19y,university,middle class,0.0,True,before 2015,True,True,10238,14000.0,sedan,1,0,0
7585,235336,65+,female,majority,30y+,university,upper class,0.8740353092791097,True,before 2015,True,True,10238,10000.0,sedan,0,1,1
7586,612315,26-39,male,majority,0-9y,none,working class,0.2484790445851948,True,before 2015,True,True,10238,7000.0,sedan,0,0,0
7587,391244,40-64,male,minority,0-9y,high school,upper class,0.7317146581904098,True,after 2015,False,False,10238,12000.0,sedan,0,0,0
7588,759327,16-25,male,majority,0-9y,university,middle class,0.4158556700365416,True,after 2015,False,False,10238,12000.0,sedan,0,0,0
7589,658776,65+,male,majority,10-19y,university,upper class,0.4575461359722819,True,before 2015,True,True,10238,9000.0,sedan,1,0,2
7590,568092,16-25,male,majority,0-9y,none,poverty,0.2569172447028157,False,before 2015,False,False,10238,9000.0,sedan,0,0,0
7591,111628,40-64,female,majority,0-9y,university,upper class,0.6921224140879649,False,before 2015,True,True,10238,7000.0,sedan,0,0,0
7592,535459,26-39,male,minority,10-19y,high school,middle class,0.6007318760872948,True,after 2015,False,False,10238,17000.0,sedan,2,0,1
7593,405770,40-64,male,majority,20-29y,university,upper class,0.4823905980577475,True,after 2015,True,True,10238,12000.0,sedan,2,0,1
7594,489066,65+,male,minority,30y+,university,upper class,0.0,True,before 2015,True,True,92101,9000.0,sedan,8,0,4
7595,341868,40-64,male,majority,10-19y,high school,upper class,0.5550182125854487,True,before 2015,False,True,10238,12000.0,sedan,1,1,1
7596,941091,40-64,female,majority,0-9y,university,upper class,0.0,True,before 2015,True,True,10238,8000.0,sedan,0,0,0
7597,170745,40-64,female,majority,20-29y,university,upper class,0.6057987169966054,True,after 2015,True,True,10238,9000.0,sedan,1,0,0
7598,753424,26-39,male,majority,10-19y,none,working class,0.3630729611932537,False,before 2015,False,False,10238,9000.0,sedan,3,0,1
7599,230311,26-39,male,majority,10-19y,university,upper class,0.7049684535618943,True,after 2015,True,False,10238,13000.0,sedan,0,0,0
7600,625639,26-39,male,majority,10-19y,university,upper class,0.6859577669209735,True,before 2015,True,True,10238,10000.0,sedan,1,2,1
7601,934436,26-39,male,majority,10-19y,high school,working class,0.3987734843619067,True,before 2015,False,True,10238,10000.0,sedan,0,0,0
7602,544253,65+,male,majority,30y+,university,upper class,0.6024400464824318,True,before 2015,False,True,10238,14000.0,sedan,3,0,5
7603,537328,26-39,male,majority,10-19y,university,upper class,0.5830570827041357,True,after 2015,True,True,10238,12000.0,sedan,0,0,1
7604,31615,40-64,male,majority,10-19y,high school,middle class,0.5543805221976611,False,before 2015,True,True,10238,10000.0,sedan,0,0,1
7605,703128,26-39,female,majority,10-19y,high school,upper class,0.7088267106506023,False,after 2015,True,True,10238,9000.0,sedan,2,0,0
7606,14090,26-39,male,majority,10-19y,university,working class,0.0,False,before 2015,False,True,32765,6000.0,sedan,6,1,2
7607,73809,26-39,male,majority,0-9y,university,middle class,0.0,False,before 2015,False,True,10238,11000.0,sedan,0,0,0
7608,208345,26-39,female,majority,10-19y,university,upper class,0.5306907794687229,False,after 2015,False,False,10238,17000.0,sedan,0,0,3
7609,435832,40-64,male,majority,20-29y,university,middle class,0.4595883640126887,False,before 2015,True,True,32765,8000.0,sedan,7,0,1
7610,622531,65+,female,majority,30y+,university,upper class,0.5908404008481608,True,after 2015,False,True,10238,12000.0,sedan,2,1,2
7611,17593,40-64,male,minority,20-29y,none,working class,0.4102665150087055,True,after 2015,False,True,10238,10000.0,sedan,5,1,2
7612,578094,16-25,male,majority,0-9y,none,poverty,0.0,False,before 2015,False,True,10238,12000.0,sedan,0,0,0
7613,715744,26-39,male,majority,10-19y,university,upper class,0.4551906174369074,False,before 2015,True,True,10238,9000.0,sedan,1,0,2
7614,545826,16-25,male,majority,0-9y,high school,poverty,0.3071675485719073,False,before 2015,False,True,10238,9000.0,sedan,0,0,0
7615,836376,65+,male,minority,30y+,high school,upper class,0.7098761776305509,True,after 2015,False,True,10238,11000.0,sports car,2,1,1
7616,854492,16-25,male,majority,0-9y,high school,working class,0.4892944608830924,False,before 2015,True,False,10238,17000.0,sedan,0,0,0
7617,603262,26-39,female,majority,10-19y,none,poverty,0.2989351518802512,False,before 2015,True,True,10238,12000.0,sedan,0,0,0
7618,813337,16-25,female,majority,0-9y,high school,upper class,0.6228238061137384,True,before 2015,False,False,32765,11000.0,sports car,0,0,0
7619,27698,26-39,male,majority,10-19y,university,upper class,0.5131865923206594,True,before 2015,True,True,10238,15000.0,sedan,2,0,2
7620,737710,65+,female,majority,30y+,university,upper class,0.5211882527975447,True,before 2015,True,False,32765,11000.0,sedan,5,0,0
7621,898932,26-39,male,majority,10-19y,university,upper class,0.6583413033058965,True,after 2015,True,True,10238,10000.0,sedan,1,0,0
7622,611067,26-39,female,majority,10-19y,high school,middle class,0.5007084666652974,False,before 2015,True,False,10238,13000.0,sedan,0,0,0
7623,238221,26-39,female,majority,10-19y,university,upper class,0.6135902058261472,True,after 2015,False,True,10238,14000.0,sedan,0,0,1
7624,703481,40-64,male,majority,0-9y,none,poverty,0.319759225886556,False,before 2015,False,True,10238,13000.0,sedan,0,0,0
7625,283173,40-64,male,majority,20-29y,university,upper class,0.5279419675810371,True,after 2015,True,True,10238,8000.0,sedan,3,1,3
7626,843469,16-25,male,minority,0-9y,high school,poverty,0.4655695496844555,True,before 2015,False,True,10238,13000.0,sedan,0,0,0
7627,802405,26-39,female,majority,10-19y,university,middle class,0.4542549282321106,True,before 2015,True,True,10238,13000.0,sedan,0,0,1
7628,87160,16-25,male,majority,0-9y,none,poverty,0.4062797278517027,False,before 2015,False,False,10238,13000.0,sedan,0,0,0
7629,684059,16-25,female,majority,0-9y,high school,poverty,0.4778373788755218,False,before 2015,False,True,10238,7000.0,sedan,0,0,0
7630,106834,26-39,male,majority,10-19y,high school,working class,0.4942532128201403,True,before 2015,False,False,32765,10000.0,sedan,2,1,0
7631,415381,40-64,male,majority,20-29y,university,upper class,0.5067499385354194,True,after 2015,True,True,10238,7000.0,sedan,2,1,2
7632,555493,40-64,female,majority,20-29y,high school,upper class,0.5950951738824286,True,after 2015,True,True,32765,7000.0,sedan,2,0,0
7633,474489,16-25,female,majority,0-9y,university,middle class,0.441195993391473,True,before 2015,False,False,32765,10000.0,sedan,0,0,0
7634,25215,65+,female,minority,0-9y,high school,upper class,0.7089001773362056,True,after 2015,False,True,10238,11000.0,sedan,0,0,0
7635,554574,40-64,female,majority,0-9y,none,working class,0.0,False,before 2015,False,True,32765,10000.0,sedan,0,0,0
7636,829600,26-39,female,majority,10-19y,high school,working class,0.522098674864146,False,before 2015,False,False,10238,16000.0,sedan,0,0,1
7637,816240,40-64,male,majority,20-29y,university,upper class,0.7322235004923803,True,after 2015,True,True,10238,10000.0,sedan,1,1,4
7638,472441,65+,female,majority,30y+,university,upper class,0.6786403603279013,True,after 2015,False,True,32765,6000.0,sedan,2,1,2
7639,618210,26-39,female,majority,0-9y,none,middle class,0.5652729741450446,True,before 2015,False,True,10238,18000.0,sports car,0,0,0
7640,501749,40-64,female,minority,10-19y,university,middle class,0.4399022478242083,True,after 2015,False,True,92101,11000.0,sedan,2,0,0
7641,725354,26-39,male,majority,0-9y,high school,poverty,0.2986870416019631,False,before 2015,True,True,10238,7000.0,sedan,0,0,0
7642,170649,40-64,male,majority,20-29y,university,upper class,0.6603743820067427,True,before 2015,True,False,10238,9000.0,sedan,3,1,4
7643,277190,26-39,male,majority,0-9y,none,poverty,0.3655378886767161,False,before 2015,False,True,10238,14000.0,sedan,0,0,0
7644,421713,65+,female,majority,30y+,university,upper class,0.6337566630002706,False,after 2015,True,True,10238,10000.0,sedan,0,0,6
7645,129404,26-39,female,majority,10-19y,high school,upper class,0.5053107318393695,True,after 2015,True,True,10238,13000.0,sedan,1,0,0
7646,799151,16-25,female,minority,0-9y,high school,poverty,0.3205571034873443,True,before 2015,False,True,10238,12000.0,sedan,0,0,0
7647,669779,26-39,female,majority,10-19y,university,working class,0.5299963882834899,True,before 2015,True,True,32765,8000.0,sedan,1,1,1
7648,503770,40-64,male,majority,0-9y,high school,middle class,0.3751186939784581,True,before 2015,True,True,10238,8000.0,sedan,0,0,0
7649,329445,26-39,male,majority,0-9y,high school,working class,0.2521707685650617,True,before 2015,True,True,10238,11000.0,sedan,0,0,0
7650,937680,26-39,male,majority,10-19y,none,working class,0.0,False,before 2015,False,True,10238,15000.0,sedan,2,0,7
7651,424319,26-39,female,majority,10-19y,university,working class,0.2820028291007944,False,before 2015,False,True,10238,14000.0,sedan,2,1,0
7652,419836,65+,male,majority,30y+,university,upper class,0.5749335383278651,True,after 2015,False,True,10238,12000.0,sedan,4,0,3
